Log file open, 02/28/23 14:48:38
[2023.02.28-21.55.57:856][485]LogModuleManager: Shutting down and abandoning module VREditor (275)
[2023.02.28-21.55.57:856][485]LogModuleManager: Shutting down and abandoning module StringTableEditor (273)
[2023.02.28-21.55.57:856][485]LogModuleManager: Shutting down and abandoning module GameplayTasksEditor (271)
[2023.02.28-21.55.57:856][485]LogModuleManager: Shutting down and abandoning module BehaviorTreeEditor (269)
[2023.02.28-21.55.57:856][485]LogModuleManager: Shutting down and abandoning module FunctionalTesting (267)
[2023.02.28-21.55.57:856][485]LogModuleManager: Shutting down and abandoning module CollisionAnalyzer (265)
[2023.02.28-21.55.57:856][485]LogModuleManager: Shutting down and abandoning module WorkspaceMenuStructure (264)
[2023.02.28-21.55.57:856][485]LogModuleManager: Shutting down and abandoning module UMG (261)
[2023.02.28-21.55.57:857][485]LogModuleManager: Shutting down and abandoning module UMGEditor (260)
[2023.02.28-21.55.57:857][485]LogModuleManager: Shutting down and abandoning module EditorStyle (255)
[2023.02.28-21.55.57:857][485]LogModuleManager: Shutting down and abandoning module SlateReflector (253)
[2023.02.28-21.55.57:857][485]LogModuleManager: Shutting down and abandoning module Slate (251)
[2023.02.28-21.55.57:857][485]LogModuleManager: Shutting down and abandoning module SlateCore (249)
[2023.02.28-21.55.57:858][485]LogModuleManager: Shutting down and abandoning module SubobjectDataInterface (247)
[2023.02.28-21.55.57:858][485]LogModuleManager: Shutting down and abandoning module LandscapeEditorUtilities (245)
[2023.02.28-21.55.57:858][485]LogModuleManager: Shutting down and abandoning module UnrealEd (243)
[2023.02.28-21.55.57:858][485]LogModuleManager: Shutting down and abandoning module MRMesh (241)
[2023.02.28-21.55.57:858][485]LogModuleManager: Shutting down and abandoning module Messaging (239)
[2023.02.28-21.55.57:858][485]LogModuleManager: Shutting down and abandoning module SourceCodeAccess (237)
[2023.02.28-21.55.57:858][485]LogModuleManager: Shutting down and abandoning module HeadMountedDisplay (235)
[2023.02.28-21.55.57:858][485]LogModuleManager: Shutting down and abandoning module Networking (233)
[2023.02.28-21.55.57:858][485]LogModuleManager: Shutting down and abandoning module Core (231)
[2023.02.28-21.55.57:858][485]LogModuleManager: Shutting down and abandoning module MaterialEditor (229)
[2023.02.28-21.55.57:858][485]LogModuleManager: Shutting down and abandoning module MovieSceneTools (227)
[2023.02.28-21.55.57:858][485]LogModuleManager: Shutting down and abandoning module CurveEditor (226)
[2023.02.28-21.55.57:858][485]LogModuleManager: Shutting down and abandoning module Sequencer (224)
[2023.02.28-21.55.57:858][485]LogModuleManager: Shutting down and abandoning module KismetCompiler (221)
[2023.02.28-21.55.57:859][485]LogModuleManager: Shutting down and abandoning module MeshBuilder (219)
[2023.02.28-21.55.57:859][485]LogModuleManager: Shutting down and abandoning module NaniteBuilder (217)
[2023.02.28-21.55.57:859][485]LogModuleManager: Shutting down and abandoning module MeshUtilities (215)
[2023.02.28-21.55.57:859][485]LogModuleManager: Shutting down and abandoning module MeshMergeUtilities (214)
[2023.02.28-21.55.57:859][485]LogModuleManager: Shutting down and abandoning module MeshReductionInterface (213)
[2023.02.28-21.55.57:859][485]LogModuleManager: Shutting down and abandoning module MeshBoneReduction (212)
[2023.02.28-21.55.57:859][485]LogModuleManager: Shutting down and abandoning module SkeletalMeshReduction (210)
[2023.02.28-21.55.57:859][485]LogModuleManager: Shutting down and abandoning module ProxyLODMeshReduction (208)
[2023.02.28-21.55.57:859][485]LogModuleManager: Shutting down and abandoning module QuadricMeshReduction (206)
[2023.02.28-21.55.57:859][485]LogModuleManager: Shutting down and abandoning module MaterialBaking (202)
[2023.02.28-21.55.57:859][485]LogModuleManager: Shutting down and abandoning module TargetDeviceServices (199)
[2023.02.28-21.55.57:870][485]LogModuleManager: Shutting down and abandoning module NullInstallBundleManager (195)
[2023.02.28-21.55.57:870][485]LogModuleManager: Shutting down and abandoning module DerivedDataCache (193)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module TargetPlatform (191)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module ShaderFormatVectorVM (190)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module MetalShaderFormat (188)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module VulkanShaderFormat (186)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module ShaderFormatOpenGL (184)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module ShaderFormatD3D (182)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module AudioFormatOpus (180)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module AudioFormatOgg (178)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module AudioFormatBink (176)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module AudioFormatADPCM (174)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module WindowsTargetPlatform (167)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module TVOSTargetPlatform (165)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module LinuxArm64TargetPlatform (163)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module LinuxTargetPlatform (161)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module IOSTargetPlatform (159)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module HoloLensTargetPlatform (157)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module AndroidTargetPlatform (155)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module TextureFormat (153)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module ImageWrapper (152)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module TextureFormatOodle (150)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module TextureFormatUncompressed (148)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module TextureFormatIntelISPCTexComp (146)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module TextureFormatETC2 (144)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module TextureFormatDXT (142)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module TextureFormatASTC (140)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module TurnkeySupport (137)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module InputCore (134)
[2023.02.28-21.55.57:872][485]LogModuleManager: Shutting down and abandoning module Settings (132)
[2023.02.28-21.55.57:873][485]LogModuleManager: Shutting down and abandoning module DirectoryWatcher (130)
[2023.02.28-21.55.57:874][485]LogModuleManager: Shutting down and abandoning module ChaosSolverEngine (128)
[2023.02.28-21.55.57:874][485]LogModuleManager: Shutting down and abandoning module FieldSystemEngine (127)
[2023.02.28-21.55.57:874][485]LogModuleManager: Shutting down and abandoning module Chaos (124)
[2023.02.28-21.55.57:874][485]LogModuleManager: Shutting down and abandoning module GeometryCore (123)
[2023.02.28-21.55.57:874][485]LogModuleManager: Shutting down and abandoning module WindowsPlatformFeatures (120)
[2023.02.28-21.55.57:874][485]LogModuleManager: Shutting down and abandoning module GameplayMediaEncoder (119)
[2023.02.28-21.55.57:874][485]LogModuleManager: Shutting down and abandoning module AVEncoder (118)
[2023.02.28-21.55.57:874][485]LogModuleManager: Shutting down and abandoning module D3D12RHI (114)
[2023.02.28-21.55.57:874][485]LogModuleManager: Shutting down and abandoning module VariantManagerContent (112)
[2023.02.28-21.55.57:874][485]LogModuleManager: Shutting down and abandoning module GLTFExporter (110)
[2023.02.28-21.55.57:874][485]LogModuleManager: Shutting down and abandoning module DatasmithContent (108)
[2023.02.28-21.55.57:875][485]LogModuleManager: Shutting down and abandoning module NiagaraVertexFactories (106)
[2023.02.28-21.55.57:875][485]LogModuleManager: Shutting down and abandoning module NiagaraShader (104)
[2023.02.28-21.55.57:875][485]LogModuleManager: Shutting down and abandoning module WindowsDeviceProfileSelector (102)
[2023.02.28-21.55.57:875][485]LogModuleManager: Shutting down and abandoning module ExampleDeviceProfileSelector (100)
[2023.02.28-21.55.57:875][485]LogModuleManager: Shutting down and abandoning module ChunkDownloader (98)
[2023.02.28-21.55.57:875][485]LogModuleManager: Shutting down and abandoning module ChaosCloth (96)
[2023.02.28-21.55.57:875][485]LogModuleManager: Shutting down and abandoning module WmfMedia (94)
[2023.02.28-21.55.57:879][485]LogModuleManager: Shutting down and abandoning module Media (93)
[2023.02.28-21.55.57:882][485]LogModuleManager: Shutting down and abandoning module ExrReaderGpu (90)
[2023.02.28-21.55.57:882][485]LogModuleManager: Shutting down and abandoning module OnlineBlueprintSupport (88)
[2023.02.28-21.55.57:882][485]LogModuleManager: Shutting down and abandoning module OnlineSubsystemUtils (86)
[2023.02.28-21.55.57:882][485]LogModuleManager: Shutting down and abandoning module OnlineSubsystem (84)
[2023.02.28-21.55.57:885][485]LogModuleManager: Shutting down and abandoning module XMPP (79)
[2023.02.28-21.55.57:885][485]LogModuleManager: Shutting down and abandoning module WebSockets (78)
[2023.02.28-21.55.57:895][485]LogModuleManager: Shutting down and abandoning module HTTP (75)
[2023.02.28-21.55.57:895][485]LogHttp: Warning: [FHttpManager::Flush] FlushReason was Shutdown. Unbinding delegates for 1 outstanding Http Requests:
[2023.02.28-21.55.57:895][485]LogHttp: Warning: 	verb=[POST] url=[https://datarouter.ol.epicgames.com/datarouter/api/v1/public/data?SessionID=%7BE91D8C62-4CB8-27CF-140B-73A385962EB3%7D&AppID=UEEditor.Rocket.Release&AppVersion=5.1.0-23058290%2B%2B%2BUE5%2BRelease-5.1&UserID=7c805be14e54ac75d35bdfb6cb979a5d%7Cb3b4c3f89d7f42a3bc3aae6a7602f770%7Cc199354a-4cb4-4c24-a5ff-866c8b475935&AppEnvironment=datacollector-binary&UploadType=eteventstream] refs=[1] status=Processing
[2023.02.28-21.55.57:918][485]LogModuleManager: Shutting down and abandoning module SSL (74)
[2023.02.28-21.55.57:919][485]LogModuleManager: Shutting down and abandoning module OnlineServicesCommonEngineUtils (70)
[2023.02.28-21.55.57:919][485]LogModuleManager: Shutting down and abandoning module OnlineServicesCommon (68)
[2023.02.28-21.55.57:919][485]LogModuleManager: Shutting down and abandoning module OnlineServicesInterface (66)
[2023.02.28-21.55.57:919][485]LogModuleManager: Shutting down and abandoning module LauncherChunkInstaller (64)
[2023.02.28-21.55.57:919][485]LogModuleManager: Shutting down and abandoning module PixWinPlugin (62)
[2023.02.28-21.55.57:919][485]LogModuleManager: Shutting down and abandoning module AISupportModule (60)
[2023.02.28-21.55.57:919][485]LogModuleManager: Shutting down and abandoning module DesktopPlatform (58)
[2023.02.28-21.55.57:919][485]LogModuleManager: Shutting down and abandoning module PythonScriptPluginPreload (56)
[2023.02.28-21.55.57:919][485]LogModuleManager: Shutting down and abandoning module PlatformCryptoOpenSSL (54)
[2023.02.28-21.55.57:919][485]LogModuleManager: Shutting down and abandoning module PlatformCryptoTypes (52)
[2023.02.28-21.55.57:919][485]LogModuleManager: Shutting down and abandoning module PlatformCrypto (50)
[2023.02.28-21.55.57:919][485]LogModuleManager: Shutting down and abandoning module PerforceSourceControl (48)
[2023.02.28-21.55.57:919][485]LogModuleManager: Shutting down and abandoning module SourceControl (47)
[2023.02.28-21.55.57:919][485]LogModuleManager: Shutting down and abandoning module XGEController (44)
[2023.02.28-21.55.57:919][485]LogModuleManager: Shutting down and abandoning module FastBuildController (42)
[2023.02.28-21.55.57:919][485]LogModuleManager: Shutting down and abandoning module AnimationModifiers (40)
[2023.02.28-21.55.57:919][485]LogModuleManager: Shutting down and abandoning module AudioEditor (38)
[2023.02.28-21.55.57:919][485]LogModuleManager: Shutting down and abandoning module PropertyEditor (37)
[2023.02.28-21.55.57:920][485]LogModuleManager: Shutting down and abandoning module Virtualization (34)
[2023.02.28-21.55.57:920][485]LogModuleManager: Shutting down and abandoning module MessageLog (33)
[2023.02.28-21.55.57:920][485]LogModuleManager: Shutting down and abandoning module TextureCompressor (30)
[2023.02.28-21.55.57:920][485]LogModuleManager: Shutting down and abandoning module RenderCore (28)
[2023.02.28-21.55.57:920][485]LogModuleManager: Shutting down and abandoning module Landscape (26)
[2023.02.28-21.55.57:920][485]LogModuleManager: Shutting down and abandoning module SlateRHIRenderer (24)
[2023.02.28-21.55.57:920][485]LogModuleManager: Shutting down and abandoning module AnimGraphRuntime (22)
[2023.02.28-21.55.57:920][485]LogModuleManager: Shutting down and abandoning module Renderer (20)
[2023.02.28-21.55.57:920][485]LogModuleManager: Shutting down and abandoning module Engine (18)
[2023.02.28-21.55.57:920][485]LogModuleManager: Shutting down and abandoning module CoreUObject (16)
[2023.02.28-21.55.57:920][485]LogModuleManager: Shutting down and abandoning module SandboxFile (14)
[2023.02.28-21.55.57:920][485]LogModuleManager: Shutting down and abandoning module PakFile (12)
[2023.02.28-21.55.57:920][485]LogModuleManager: Shutting down and abandoning module RSA (11)
[2023.02.28-21.55.57:920][485]LogModuleManager: Shutting down and abandoning module NetworkFile (8)
[2023.02.28-21.55.57:920][485]LogModuleManager: Shutting down and abandoning module StreamingFile (6)
[2023.02.28-21.55.57:920][485]LogModuleManager: Shutting down and abandoning module CookOnTheFly (4)
[2023.02.28-21.55.57:920][485]LogModuleManager: Shutting down and abandoning module StorageServerClient (2)
[2023.02.28-21.55.58:095][485]LogD3D12RHI: ~FD3D12DynamicRHI
[2023.02.28-21.55.58:134][485]LogExit: Exiting.
[2023.02.28-21.55.58:149][485]Log file closed, 02/28/23 14:55:58
